Order_ID,Order_Date,Day_Name,Time_Slot,Order_Type,Customer_ID,Customer_Type,Visit_Count_Week,Section,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Payment_Method,Discount_Applied,Discount_Percent,Wait_Time_Minutes,Staff_Shift
103417,12/10/2025,Wednesday,Evening,Dine-In,C0989,New,1,Desi Food,Daal Mash,Main Course,2,600,400,Card,Yes,5,17,Morning
103418,11/30/2025,Sunday,Afternoon,Dine-In,C0489,Repeat,2,BBQ,Chicken Boti,BBQ,3,480,310,Cash,No,10,20,Night
103419,11/3/2025,Monday,Evening,Dine-In,C0996,Repeat,4,Desi Food,Mix Vegetable,Main Course,2,650,420,Cash,No,0,23,Night
103420,1/17/2026,Saturday,Morning,Takeaway,C2476,Repeat,4,BBQ,Beef Boti,BBQ,1,700,520,Online,No,0,26,Morning
103421,12/23/2025,Tuesday,Night,Takeaway,C2898,New,1,Desi Food,Chicken Handi,Main Course,4,1600,1050,Card,No,5,7,Evening
103422,10/23/2025,Thursday,Evening,Dine-In,C1614,New,1,Juice Bar,Pomegranate Juice,Drink,4,350,160,Online,Yes,0,4,Night
103423,12/28/2025,Sunday,Afternoon,Takeaway,C1528,Repeat,6,Juice Bar,Pomegranate Juice,Drink,5,350,160,Card,No,0,22,Morning
103424,12/16/2025,Tuesday,Evening,Takeaway,C0173,Repeat,3,Juice Bar,Orange Juice,Drink,5,220,80,Cash,No,0,13,Evening
103425,10/13/2025,Monday,Afternoon,Dine-In,C0320,Repeat,6,Desi Food,Chicken White Karahi,Main Course,1,1950,1200,Card,No,0,30,Night
103426,10/30/2025,Thursday,Night,Takeaway,C1803,Repeat,4,BBQ,Chicken Malai Boti,BBQ,3,520,350,Online,No,0,26,Morning
103427,10/31/2025,Friday,Afternoon,Takeaway,C1248,Repeat,3,BBQ,Beef Kebab,BBQ,3,200,140,Online,No,0,6,Morning
103428,11/1/2025,Saturday,Evening,Takeaway,C2154,New,1,Sweet Section,Kheer,Dessert,5,180,140,Online,Yes,0,15,Morning
103429,12/3/2025,Wednesday,Night,Takeaway,C2357,Repeat,3,BBQ,Chicken Tikka,BBQ,1,450,280,Cash,Yes,5,5,Evening
103430,10/27/2025,Monday,Evening,Dine-In,C0075,Repeat,3,Juice Bar,Orange Juice,Drink,2,220,80,Card,Yes,10,18,Evening
103431,12/12/2025,Friday,Evening,Takeaway,C0208,Repeat,2,BBQ,Seekh Kebab,BBQ,3,180,110,Online,Yes,0,18,Morning
103432,11/24/2025,Monday,Night,Takeaway,C1552,Repeat,6,Sweet Section,Custard,Dessert,2,150,100,Cash,Yes,15,24,Morning
103433,10/31/2025,Friday,Night,Takeaway,C0373,Repeat,5,Sweet Section,Custard,Dessert,2,150,100,Cash,No,10,12,Morning
103434,12/3/2025,Wednesday,Afternoon,Dine-In,C2805,Repeat,5,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Cash,No,15,6,Night
103435,1/17/2026,Saturday,Night,Takeaway,C1915,Repeat,5,Desi Food,Daal Mash,Main Course,1,600,400,Cash,Yes,15,16,Evening
103436,11/22/2025,Saturday,Afternoon,Takeaway,C2284,Repeat,2,Desi Food,Chicken White Karahi,Main Course,4,1950,1200,Online,No,10,12,Morning
103437,10/16/2025,Thursday,Night,Takeaway,C0788,Repeat,5,BBQ,Seekh Kebab,BBQ,3,180,110,Card,No,10,8,Night
103438,12/19/2025,Friday,Night,Takeaway,C2688,Repeat,4,Desi Food,Daal Chana,Main Course,5,550,360,Card,No,0,15,Night
103439,10/20/2025,Monday,Night,Takeaway,C2453,Repeat,5,Sweet Section,Ras Malai,Dessert,4,260,180,Card,Yes,0,8,Evening
103440,12/29/2025,Monday,Night,Takeaway,C2586,Repeat,3,Juice Bar,Strawberry Shake,Drink,4,280,170,Card,No,5,5,Morning
103441,10/21/2025,Tuesday,Night,Dine-In,C1248,New,1,Sweet Section,Ras Malai,Dessert,4,260,180,Online,Yes,5,8,Night
103442,10/14/2025,Tuesday,Evening,Dine-In,C0810,Repeat,6,Juice Bar,Banana Shake,Drink,1,220,150,Card,No,15,18,Evening
103443,12/23/2025,Tuesday,Night,Takeaway,C0649,Repeat,3,Sweet Section,Custard,Dessert,5,150,100,Cash,Yes,0,28,Night
103444,10/2/2025,Thursday,Evening,Takeaway,C2424,New,1,Sweet Section,Kheer,Dessert,4,180,140,Card,Yes,0,16,Morning
103445,12/19/2025,Friday,Night,Dine-In,C0971,Repeat,5,Desi Food,Mix Vegetable,Main Course,2,650,420,Cash,Yes,5,21,Night
103446,12/13/2025,Saturday,Night,Dine-In,C0639,Repeat,3,BBQ,Chicken Tikka,BBQ,5,450,280,Online,No,5,22,Evening
103447,10/9/2025,Thursday,Night,Dine-In,C2790,Repeat,2,Sweet Section,Kheer,Dessert,1,180,140,Cash,Yes,0,15,Morning
103448,10/16/2025,Thursday,Morning,Dine-In,C1182,Repeat,6,Desi Food,Chicken White Karahi,Main Course,2,1950,1200,Cash,No,15,18,Evening
103449,11/2/2025,Sunday,Night,Takeaway,C0187,Repeat,4,Juice Bar,Orange Juice,Drink,2,220,80,Cash,No,0,6,Evening
103450,1/9/2026,Friday,Evening,Dine-In,C2023,New,1,BBQ,Seekh Kebab,BBQ,1,180,110,Cash,Yes,5,22,Night
103451,11/29/2025,Saturday,Morning,Takeaway,C2531,Repeat,6,Juice Bar,Pomegranate Juice,Drink,1,350,160,Online,Yes,0,25,Night
103452,12/17/2025,Wednesday,Afternoon,Takeaway,C1665,New,1,BBQ,Chicken Boti,BBQ,1,480,310,Cash,Yes,0,18,Morning
103453,1/3/2026,Saturday,Afternoon,Dine-In,C2753,Repeat,4,Sweet Section,Gulab Jamun,Dessert,4,200,120,Online,Yes,10,6,Night
103454,1/22/2026,Thursday,Night,Takeaway,C1370,Repeat,4,BBQ,Chicken Malai Boti,BBQ,5,520,350,Cash,Yes,10,19,Morning
103455,1/13/2026,Tuesday,Morning,Dine-In,C2659,Repeat,3,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Online,No,15,13,Morning
103456,10/29/2025,Wednesday,Evening,Dine-In,C1632,Repeat,3,Sweet Section,Custard,Dessert,3,150,100,Online,Yes,0,21,Morning
103457,10/22/2025,Wednesday,Evening,Takeaway,C0757,Repeat,6,Sweet Section,Custard,Dessert,5,150,100,Card,No,15,21,Evening
103458,10/11/2025,Saturday,Night,Dine-In,C1762,Repeat,6,BBQ,Chicken Boti,BBQ,1,480,310,Card,Yes,15,29,Evening
103459,12/6/2025,Saturday,Night,Takeaway,C2639,New,1,Desi Food,Daal Mash,Main Course,1,600,400,Card,No,5,29,Morning
103460,12/31/2025,Wednesday,Evening,Takeaway,C0391,New,1,Sweet Section,Gulab Jamun,Dessert,2,200,120,Online,Yes,10,24,Evening
103461,11/11/2025,Tuesday,Evening,Dine-In,C0310,Repeat,5,BBQ,Beef Boti,BBQ,1,700,520,Cash,Yes,15,17,Evening
103462,10/18/2025,Saturday,Night,Takeaway,C1759,Repeat,2,Juice Bar,Banana Shake,Drink,1,220,150,Card,No,5,21,Evening
103463,11/8/2025,Saturday,Night,Dine-In,C1864,Repeat,3,Desi Food,Beef Nihari,Main Course,4,1400,950,Card,No,5,14,Morning
103464,12/5/2025,Friday,Night,Dine-In,C1981,Repeat,5,Juice Bar,Banana Shake,Drink,2,220,150,Card,No,5,26,Morning
103465,11/2/2025,Sunday,Night,Dine-In,C1174,Repeat,4,Juice Bar,Orange Juice,Drink,2,220,80,Cash,No,15,15,Night
103466,12/16/2025,Tuesday,Evening,Dine-In,C0750,Repeat,5,Juice Bar,Pomegranate Juice,Drink,1,350,160,Online,Yes,10,30,Night
103467,1/11/2026,Sunday,Evening,Takeaway,C2722,Repeat,5,BBQ,Beef Kebab,BBQ,4,200,140,Online,Yes,5,21,Morning
103468,11/12/2025,Wednesday,Morning,Dine-In,C1961,Repeat,4,Desi Food,Chicken Handi,Main Course,5,1600,1050,Cash,No,15,11,Morning
103469,1/8/2026,Thursday,Evening,Dine-In,C2455,Repeat,3,Desi Food,Chicken Karahi,Main Course,4,1800,1100,Online,Yes,15,11,Evening
103470,10/21/2025,Tuesday,Evening,Dine-In,C1454,Repeat,6,BBQ,Chicken Malai Boti,BBQ,2,520,350,Cash,Yes,5,24,Morning
103471,11/13/2025,Thursday,Night,Dine-In,C2913,Repeat,5,Juice Bar,Orange Juice,Drink,4,220,80,Online,No,10,19,Night
103472,10/24/2025,Friday,Morning,Takeaway,C1997,Repeat,3,Juice Bar,Banana Shake,Drink,2,220,150,Card,Yes,15,27,Evening
103473,12/19/2025,Friday,Afternoon,Takeaway,C2977,Repeat,6,Desi Food,Chicken White Karahi,Main Course,2,1950,1200,Cash,No,10,21,Morning
103474,1/7/2026,Wednesday,Night,Dine-In,C2870,Repeat,5,Desi Food,Mix Vegetable,Main Course,3,650,420,Online,No,10,10,Night
103475,1/14/2026,Wednesday,Morning,Dine-In,C1197,Repeat,4,Sweet Section,Ras Malai,Dessert,5,260,180,Online,No,0,4,Evening
103476,11/8/2025,Saturday,Afternoon,Dine-In,C2770,Repeat,5,Desi Food,Mix Vegetable,Main Course,4,650,420,Card,No,10,13,Night
103477,1/28/2026,Wednesday,Morning,Dine-In,C2846,Repeat,5,Juice Bar,Pomegranate Juice,Drink,2,350,160,Card,No,15,29,Morning
103478,12/25/2025,Thursday,Evening,Takeaway,C0127,Repeat,4,Desi Food,Mutton Karahi,Main Course,3,3200,2200,Online,No,15,4,Night
103479,12/23/2025,Tuesday,Night,Takeaway,C0025,Repeat,2,Sweet Section,Gulab Jamun,Dessert,2,200,120,Cash,Yes,0,6,Evening
103480,12/15/2025,Monday,Night,Dine-In,C1202,Repeat,6,Sweet Section,Gajar Halwa,Dessert,5,300,210,Online,No,15,16,Evening
103481,11/15/2025,Saturday,Night,Dine-In,C1643,Repeat,3,Sweet Section,Kheer,Dessert,5,180,140,Online,No,15,7,Evening
103482,11/10/2025,Monday,Evening,Takeaway,C1989,Repeat,5,Sweet Section,Custard,Dessert,1,150,100,Cash,Yes,15,27,Evening
103483,12/18/2025,Thursday,Night,Dine-In,C2975,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Online,No,15,8,Evening
103484,10/15/2025,Wednesday,Night,Takeaway,C0714,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Cash,No,0,4,Evening
103485,1/5/2026,Monday,Morning,Takeaway,C1940,Repeat,3,BBQ,Chicken Tikka,BBQ,3,450,280,Cash,Yes,5,11,Morning
103486,1/6/2026,Tuesday,Evening,Takeaway,C0604,New,1,Juice Bar,Mango Juice,Drink,3,250,90,Cash,Yes,15,10,Evening
103487,11/19/2025,Wednesday,Evening,Takeaway,C2887,Repeat,4,Juice Bar,Orange Juice,Drink,3,220,80,Cash,Yes,5,26,Night
103488,1/6/2026,Tuesday,Night,Takeaway,C0031,Repeat,3,Sweet Section,Gajar Halwa,Dessert,1,300,210,Online,No,10,25,Evening
103489,10/31/2025,Friday,Night,Takeaway,C1262,New,1,Desi Food,Chicken Karahi,Main Course,3,1800,1100,Cash,No,15,12,Night
103490,12/14/2025,Sunday,Night,Dine-In,C0291,Repeat,6,Juice Bar,Banana Shake,Drink,4,220,150,Online,No,0,28,Evening
103491,10/4/2025,Saturday,Night,Dine-In,C1415,Repeat,3,Desi Food,Chicken White Karahi,Main Course,2,1950,1200,Card,No,15,11,Night
103492,12/9/2025,Tuesday,Night,Takeaway,C0205,Repeat,6,Desi Food,Daal Mash,Main Course,4,600,400,Cash,Yes,10,20,Night
103493,1/15/2026,Thursday,Night,Takeaway,C0551,New,1,Desi Food,Chicken White Karahi,Main Course,5,1950,1200,Card,No,15,10,Evening
103494,10/10/2025,Friday,Morning,Dine-In,C0207,Repeat,2,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Card,Yes,10,5,Night
103495,10/26/2025,Sunday,Evening,Dine-In,C2403,Repeat,5,BBQ,Chicken Malai Boti,BBQ,1,520,350,Cash,Yes,0,22,Night
103496,11/14/2025,Friday,Evening,Dine-In,C1984,Repeat,3,Desi Food,Chicken Karahi,Main Course,1,1800,1100,Online,Yes,10,14,Evening
103497,10/21/2025,Tuesday,Night,Takeaway,C0224,Repeat,6,Desi Food,Chicken Handi,Main Course,3,1600,1050,Cash,No,10,19,Morning
103498,10/10/2025,Friday,Evening,Dine-In,C2566,Repeat,5,BBQ,Chicken Tikka,BBQ,2,450,280,Cash,Yes,0,29,Evening
103499,1/16/2026,Friday,Night,Takeaway,C2476,Repeat,3,Desi Food,Mutton Karahi,Main Course,3,3200,2200,Card,No,0,23,Evening
103500,12/31/2025,Wednesday,Night,Takeaway,C2898,Repeat,6,Desi Food,Beef Nihari,Main Course,5,1400,950,Card,Yes,0,23,Morning
103501,1/15/2026,Thursday,Night,Takeaway,C1217,New,1,BBQ,Beef Boti,BBQ,1,700,520,Card,No,15,9,Night
103502,1/3/2026,Saturday,Night,Takeaway,C1456,Repeat,4,Juice Bar,Banana Shake,Drink,4,220,150,Cash,No,5,7,Evening
103503,12/17/2025,Wednesday,Morning,Takeaway,C1060,Repeat,4,Sweet Section,Kheer,Dessert,1,180,140,Cash,No,10,26,Evening
103504,10/6/2025,Monday,Morning,Takeaway,C0280,Repeat,4,Sweet Section,Ras Malai,Dessert,2,260,180,Card,No,0,22,Night
103505,1/2/2026,Friday,Evening,Takeaway,C1793,Repeat,5,Sweet Section,Kheer,Dessert,2,180,140,Card,No,10,7,Night
103506,12/2/2025,Tuesday,Afternoon,Dine-In,C0865,New,1,Desi Food,Mix Vegetable,Main Course,2,650,420,Cash,No,0,29,Morning
103507,1/20/2026,Tuesday,Night,Dine-In,C1959,Repeat,5,Sweet Section,Ras Malai,Dessert,5,260,180,Cash,Yes,15,14,Night
103508,1/6/2026,Tuesday,Night,Dine-In,C0983,Repeat,6,BBQ,Chicken Boti,BBQ,3,480,310,Online,Yes,5,16,Evening
103509,11/18/2025,Tuesday,Morning,Takeaway,C2377,Repeat,5,Desi Food,Mutton Karahi,Main Course,3,3200,2200,Card,Yes,5,8,Evening
103510,1/23/2026,Friday,Night,Dine-In,C0829,Repeat,6,Juice Bar,Banana Shake,Drink,3,220,150,Cash,No,10,30,Evening
103511,1/4/2026,Sunday,Night,Dine-In,C0758,Repeat,4,Juice Bar,Banana Shake,Drink,5,220,150,Cash,Yes,5,8,Morning
103512,1/12/2026,Monday,Evening,Takeaway,C0181,Repeat,4,BBQ,Seekh Kebab,BBQ,4,180,110,Online,Yes,0,15,Morning
103513,1/20/2026,Tuesday,Night,Dine-In,C0200,Repeat,5,Juice Bar,Orange Juice,Drink,3,220,80,Card,No,10,8,Night
103514,12/1/2025,Monday,Night,Dine-In,C0135,Repeat,2,Juice Bar,Pomegranate Juice,Drink,3,350,160,Online,No,5,23,Night
103515,12/13/2025,Saturday,Evening,Dine-In,C2203,Repeat,6,Sweet Section,Kheer,Dessert,3,180,140,Card,No,5,15,Morning
103516,10/21/2025,Tuesday,Evening,Dine-In,C2386,Repeat,3,BBQ,Beef Boti,BBQ,3,700,520,Online,No,10,22,Evening
103517,11/11/2025,Tuesday,Evening,Dine-In,C0485,Repeat,2,Sweet Section,Ras Malai,Dessert,2,260,180,Card,Yes,10,5,Evening
103518,11/11/2025,Tuesday,Night,Dine-In,C1404,Repeat,5,Sweet Section,Kheer,Dessert,1,180,140,Card,Yes,0,20,Morning
103519,12/27/2025,Saturday,Evening,Dine-In,C1191,Repeat,5,BBQ,Chicken Malai Boti,BBQ,1,520,350,Cash,Yes,15,9,Morning
103520,10/29/2025,Wednesday,Evening,Dine-In,C1830,Repeat,5,Sweet Section,Ras Malai,Dessert,5,260,180,Cash,Yes,10,29,Night
103521,11/4/2025,Tuesday,Afternoon,Dine-In,C2511,Repeat,3,Sweet Section,Ras Malai,Dessert,1,260,180,Online,Yes,10,16,Night
103522,12/30/2025,Tuesday,Evening,Dine-In,C2760,Repeat,5,Desi Food,Daal Mash,Main Course,4,600,400,Online,No,15,16,Night
103523,1/28/2026,Wednesday,Evening,Dine-In,C0743,Repeat,3,Juice Bar,Strawberry Shake,Drink,2,280,170,Online,Yes,5,14,Morning
103524,10/16/2025,Thursday,Evening,Takeaway,C0092,Repeat,6,Desi Food,Daal Chana,Main Course,5,550,360,Card,No,0,6,Evening
103525,10/30/2025,Thursday,Evening,Takeaway,C2818,Repeat,6,Sweet Section,Gulab Jamun,Dessert,3,200,120,Card,Yes,15,7,Night
103526,11/9/2025,Sunday,Night,Dine-In,C0707,New,1,Sweet Section,Gulab Jamun,Dessert,4,200,120,Card,No,10,28,Morning
103527,10/26/2025,Sunday,Night,Dine-In,C1555,Repeat,2,Desi Food,Daal Mash,Main Course,3,600,400,Card,No,15,20,Evening
103528,1/29/2026,Thursday,Night,Dine-In,C0757,Repeat,5,Desi Food,Chicken Handi,Main Course,5,1600,1050,Online,No,15,16,Night
103529,11/10/2025,Monday,Evening,Takeaway,C2834,Repeat,6,Desi Food,Chicken White Karahi,Main Course,4,1950,1200,Card,Yes,0,20,Evening
103530,11/12/2025,Wednesday,Evening,Takeaway,C2918,Repeat,4,Sweet Section,Gulab Jamun,Dessert,1,200,120,Cash,No,15,15,Morning
103531,1/3/2026,Saturday,Night,Takeaway,C1391,Repeat,3,Juice Bar,Strawberry Shake,Drink,5,280,170,Card,Yes,10,4,Night
103532,11/29/2025,Saturday,Night,Takeaway,C1543,Repeat,5,BBQ,Chicken Tikka,BBQ,5,450,280,Cash,No,5,15,Morning
103533,12/30/2025,Tuesday,Night,Takeaway,C1666,New,1,BBQ,Chicken Tikka,BBQ,2,450,280,Card,Yes,0,26,Evening
103534,11/25/2025,Tuesday,Afternoon,Takeaway,C0462,Repeat,3,Sweet Section,Custard,Dessert,4,150,100,Online,No,15,30,Night
103535,12/26/2025,Friday,Afternoon,Takeaway,C0341,Repeat,5,Desi Food,Mutton Karahi,Main Course,5,3200,2200,Card,Yes,5,22,Evening
103536,1/16/2026,Friday,Evening,Takeaway,C2848,Repeat,5,Sweet Section,Custard,Dessert,3,150,100,Card,Yes,10,30,Evening
103537,12/11/2025,Thursday,Night,Dine-In,C1433,Repeat,3,Desi Food,Daal Chana,Main Course,3,550,360,Online,No,0,8,Morning
103538,12/13/2025,Saturday,Evening,Dine-In,C1444,Repeat,4,BBQ,Beef Boti,BBQ,2,700,520,Online,No,0,7,Morning
103539,10/21/2025,Tuesday,Afternoon,Takeaway,C2662,Repeat,5,BBQ,Chicken Boti,BBQ,3,480,310,Online,No,5,29,Evening
103540,11/15/2025,Saturday,Night,Dine-In,C0733,Repeat,3,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Online,Yes,0,15,Morning
103541,1/9/2026,Friday,Night,Dine-In,C0926,New,1,Juice Bar,Mango Juice,Drink,3,250,90,Cash,No,15,14,Night
103542,11/23/2025,Sunday,Night,Takeaway,C1500,New,1,Sweet Section,Custard,Dessert,2,150,100,Card,Yes,0,9,Evening
103543,12/29/2025,Monday,Evening,Dine-In,C0955,Repeat,3,Sweet Section,Gajar Halwa,Dessert,4,300,210,Card,No,5,29,Night
103544,10/29/2025,Wednesday,Night,Takeaway,C0268,Repeat,2,Juice Bar,Strawberry Shake,Drink,5,280,170,Online,No,5,15,Evening
103545,12/9/2025,Tuesday,Afternoon,Takeaway,C0664,Repeat,5,Sweet Section,Gajar Halwa,Dessert,3,300,210,Online,No,10,10,Evening
103546,12/2/2025,Tuesday,Evening,Takeaway,C0752,Repeat,5,Desi Food,Mutton Karahi,Main Course,5,3200,2200,Cash,Yes,10,30,Evening
103547,10/16/2025,Thursday,Morning,Takeaway,C0494,Repeat,4,Juice Bar,Strawberry Shake,Drink,3,280,170,Online,Yes,5,25,Evening
103548,11/11/2025,Tuesday,Night,Dine-In,C2880,Repeat,2,Juice Bar,Strawberry Shake,Drink,2,280,170,Online,Yes,0,22,Evening
103549,1/1/2026,Thursday,Evening,Takeaway,C2198,Repeat,5,Sweet Section,Custard,Dessert,4,150,100,Cash,Yes,0,13,Night
103550,11/17/2025,Monday,Evening,Dine-In,C0579,Repeat,5,Sweet Section,Kheer,Dessert,3,180,140,Card,No,5,30,Evening
103551,12/22/2025,Monday,Evening,Dine-In,C2270,Repeat,4,BBQ,Seekh Kebab,BBQ,5,180,110,Online,Yes,5,10,Night
103552,12/6/2025,Saturday,Evening,Takeaway,C2156,Repeat,2,BBQ,Beef Boti,BBQ,1,700,520,Online,Yes,10,26,Night
103553,10/15/2025,Wednesday,Morning,Dine-In,C0603,Repeat,6,Sweet Section,Ras Malai,Dessert,3,260,180,Online,Yes,5,5,Night
103554,1/13/2026,Tuesday,Afternoon,Takeaway,C2137,Repeat,4,Desi Food,Mix Vegetable,Main Course,5,650,420,Cash,Yes,5,9,Night
103555,10/23/2025,Thursday,Evening,Dine-In,C1136,Repeat,2,Juice Bar,Banana Shake,Drink,1,220,150,Card,No,0,8,Evening
103556,10/10/2025,Friday,Afternoon,Takeaway,C2115,New,1,BBQ,Chicken Malai Boti,BBQ,3,520,350,Online,No,0,22,Evening
103557,11/9/2025,Sunday,Evening,Dine-In,C0396,Repeat,6,Desi Food,Daal Chana,Main Course,5,550,360,Online,No,10,10,Evening
103558,10/14/2025,Tuesday,Evening,Takeaway,C1810,Repeat,3,BBQ,Chicken Boti,BBQ,1,480,310,Cash,Yes,0,5,Morning
103559,12/8/2025,Monday,Night,Dine-In,C1254,New,1,Juice Bar,Banana Shake,Drink,4,220,150,Online,No,5,11,Night
103560,11/23/2025,Sunday,Night,Dine-In,C2912,Repeat,6,Sweet Section,Ras Malai,Dessert,1,260,180,Online,No,5,25,Night
103561,12/20/2025,Saturday,Evening,Takeaway,C0149,Repeat,6,Juice Bar,Mango Juice,Drink,5,250,90,Cash,No,5,11,Night
103562,11/27/2025,Thursday,Night,Takeaway,C0883,Repeat,4,Desi Food,Mutton Karahi,Main Course,3,3200,2200,Card,No,5,12,Morning
103563,10/28/2025,Tuesday,Night,Takeaway,C0411,Repeat,4,Desi Food,Chicken Handi,Main Course,1,1600,1050,Card,Yes,15,11,Morning
103564,12/7/2025,Sunday,Evening,Takeaway,C2340,New,1,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Card,No,15,24,Morning
103565,1/8/2026,Thursday,Afternoon,Dine-In,C1137,Repeat,5,Sweet Section,Gulab Jamun,Dessert,2,200,120,Online,Yes,0,21,Morning
103566,10/26/2025,Sunday,Afternoon,Dine-In,C1096,Repeat,6,BBQ,Seekh Kebab,BBQ,3,180,110,Card,Yes,0,5,Night
103567,10/27/2025,Monday,Evening,Dine-In,C0197,Repeat,6,BBQ,Beef Boti,BBQ,3,700,520,Cash,No,15,20,Night
103568,11/3/2025,Monday,Night,Takeaway,C0546,Repeat,3,Juice Bar,Orange Juice,Drink,1,220,80,Card,Yes,5,29,Night
103569,1/11/2026,Sunday,Night,Dine-In,C2458,Repeat,6,Sweet Section,Gajar Halwa,Dessert,5,300,210,Card,Yes,0,12,Evening
103570,10/14/2025,Tuesday,Evening,Dine-In,C0390,Repeat,6,Juice Bar,Orange Juice,Drink,2,220,80,Online,No,5,21,Morning
103571,1/1/2026,Thursday,Night,Dine-In,C2022,New,1,BBQ,Chicken Tikka,BBQ,1,450,280,Cash,Yes,0,12,Evening
103572,12/6/2025,Saturday,Afternoon,Dine-In,C0517,Repeat,2,BBQ,Chicken Malai Boti,BBQ,1,520,350,Cash,No,15,4,Evening
103573,10/31/2025,Friday,Afternoon,Dine-In,C1733,Repeat,6,Sweet Section,Kheer,Dessert,1,180,140,Online,Yes,5,6,Evening
103574,12/3/2025,Wednesday,Evening,Dine-In,C0869,Repeat,4,Sweet Section,Kheer,Dessert,1,180,140,Online,Yes,10,29,Night
103575,1/10/2026,Saturday,Afternoon,Takeaway,C1202,Repeat,2,BBQ,Beef Kebab,BBQ,3,200,140,Card,No,5,21,Night
103576,10/23/2025,Thursday,Evening,Takeaway,C0157,Repeat,3,BBQ,Chicken Boti,BBQ,4,480,310,Card,Yes,10,6,Evening
103577,1/3/2026,Saturday,Evening,Dine-In,C2932,Repeat,2,Sweet Section,Kheer,Dessert,5,180,140,Cash,Yes,0,29,Morning
103578,11/11/2025,Tuesday,Evening,Dine-In,C0435,Repeat,2,Sweet Section,Gulab Jamun,Dessert,5,200,120,Online,No,5,26,Night
103579,12/10/2025,Wednesday,Afternoon,Takeaway,C0906,New,1,Desi Food,Beef Nihari,Main Course,4,1400,950,Cash,Yes,5,30,Morning
103580,12/3/2025,Wednesday,Night,Takeaway,C1462,New,1,BBQ,Beef Kebab,BBQ,1,200,140,Card,No,5,18,Night
103581,1/28/2026,Wednesday,Afternoon,Dine-In,C1350,New,1,Juice Bar,Strawberry Shake,Drink,3,280,170,Online,No,5,4,Evening
103582,1/22/2026,Thursday,Afternoon,Dine-In,C1731,Repeat,3,Sweet Section,Custard,Dessert,1,150,100,Online,No,5,11,Morning
103583,10/12/2025,Sunday,Afternoon,Dine-In,C1242,Repeat,4,BBQ,Chicken Boti,BBQ,1,480,310,Card,No,10,24,Night
103584,10/15/2025,Wednesday,Evening,Dine-In,C2504,Repeat,6,Desi Food,Chicken White Karahi,Main Course,3,1950,1200,Card,No,10,11,Night
103585,10/6/2025,Monday,Afternoon,Dine-In,C0455,Repeat,2,Desi Food,Mutton Karahi,Main Course,4,3200,2200,Cash,Yes,5,10,Night
103586,12/2/2025,Tuesday,Morning,Takeaway,C1640,Repeat,4,Sweet Section,Gulab Jamun,Dessert,2,200,120,Online,No,10,18,Evening
103587,10/4/2025,Saturday,Afternoon,Takeaway,C0559,Repeat,2,Sweet Section,Kheer,Dessert,1,180,140,Online,Yes,0,30,Morning
103588,10/17/2025,Friday,Morning,Dine-In,C2390,Repeat,3,Sweet Section,Gajar Halwa,Dessert,1,300,210,Online,No,5,19,Evening
103589,11/29/2025,Saturday,Evening,Dine-In,C0755,Repeat,2,Sweet Section,Custard,Dessert,4,150,100,Cash,No,15,9,Evening
103590,12/27/2025,Saturday,Evening,Takeaway,C2328,Repeat,4,Desi Food,Chicken White Karahi,Main Course,4,1950,1200,Cash,Yes,5,17,Evening
103591,10/31/2025,Friday,Night,Dine-In,C2158,Repeat,3,Juice Bar,Pomegranate Juice,Drink,5,350,160,Card,No,15,5,Evening
103592,10/13/2025,Monday,Afternoon,Takeaway,C2236,Repeat,5,Juice Bar,Fresh Lime Soda,Drink,1,180,70,Cash,No,5,30,Night
103593,1/5/2026,Monday,Night,Dine-In,C1895,New,1,Desi Food,Chicken Handi,Main Course,1,1600,1050,Cash,Yes,0,30,Night
103594,12/19/2025,Friday,Afternoon,Takeaway,C1653,Repeat,4,Desi Food,Chicken White Karahi,Main Course,5,1950,1200,Cash,No,0,13,Night
103595,10/2/2025,Thursday,Afternoon,Dine-In,C2613,Repeat,3,Sweet Section,Ras Malai,Dessert,4,260,180,Online,Yes,15,6,Night
103596,1/2/2026,Friday,Night,Dine-In,C2115,Repeat,6,Juice Bar,Orange Juice,Drink,3,220,80,Online,No,15,9,Morning
103597,10/13/2025,Monday,Night,Dine-In,C2609,Repeat,2,Sweet Section,Ras Malai,Dessert,5,260,180,Card,Yes,5,16,Night
103598,12/31/2025,Wednesday,Night,Dine-In,C1746,New,1,Juice Bar,Fresh Lime Soda,Drink,5,180,70,Card,No,5,30,Evening
103599,11/17/2025,Monday,Afternoon,Dine-In,C2360,Repeat,3,Sweet Section,Kheer,Dessert,5,180,140,Cash,No,0,27,Morning
103600,10/12/2025,Sunday,Evening,Dine-In,C1264,New,1,Juice Bar,Fresh Lime Soda,Drink,2,180,70,Card,No,5,9,Evening
103601,12/9/2025,Tuesday,Night,Takeaway,C0902,Repeat,5,BBQ,Chicken Boti,BBQ,3,480,310,Card,Yes,15,21,Morning
